itemId,name,goldCost,purchasableMap11,adcCompleted,statKeys,skillRefs,dpsOperations,mechanismTags,coverageStatus,nextAction,evidenceRefs,textPreview
447103,血术师之盔,1000,false,false,ability_haste;ad,,,,special_or_non_map11,defer,,70攻击力 30技能急速 15%全能吸血 绯红忠诚 阈值30%生命偷取/全能吸血：获得500最大生命值。汲取附近敌人所受的10%全部伤害。
447104,激发之匣,1000,false,false,ability_haste;ap;hp,,,active;shield_or_heal;charge;dot_or_duration,special_or_non_map11,defer,,70法术强度 20技能急速 200生命值 充实灵魂 在你800码内的任一技能施放都会为你提供一层充能。 在30层充能时，获得0护盾值、0法术强度和0移动速度，持续到回合结束。
447105,至高天诺言,1000,false,false,ability_haste;ap,,,active;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,70法术强度 18%治疗和护盾强度 30技能急速 125%基础法力回复 主动(0秒) 警惕 传送至你的友军并在着陆时提供持续5秒的0护盾值。可在友军处于濒死状态时使用。
447107,斩首者,1000,false,false,attack_speed;ms_pct,,,,special_or_non_map11,defer,,80适应之力 50%攻击速度 8%移动速度 攻击和非终极技能会提供层数。每层提供终极技能伤害和终极技能急速。
447108,符文雕刻者,1000,false,false,ability_haste;ap;ms_pct,,,on_hit;charge;dot_or_duration,special_or_non_map11,defer,,80法术强度 20技能急速 4%移动速度 螺旋 移动、攻击以及用一个技能造成伤害时会提供30盈能层数并且在就绪时触发盈能攻击。 螺旋式扩散 在盈能攻击时，获得一个符文层数，持续到回合结束。随后每层符文对目标发射一个弹体，每个弹体造成0魔法伤害。
447109,残忍,1000,false,false,ap;armor;magic_resist,,,damage_modifier;active,special_or_non_map11,defer,,80法术强度 30护甲 30魔法抗性 观测星落 在你对一名敌方英雄施加定身或缚地时，召唤一颗彗星至敌人上方。彗星会在1秒后着陆，在区域内造成额外的0魔法伤害。这个效果对每次技能施放和每个目标都有6秒冷却时间。
447110,月华咒刃,1000,false,false,ap;hp,,,on_hit,special_or_non_map11,defer,,85法术强度 400生命值 30%韧性 无情 在你使用一次技能时，重置你的普攻计时器并且你接下来的2次攻击获得90%攻击速度。 在你攻击时，你的各技能冷却时间缩短0.5秒。
447111,霸王血铠,2500,false,false,ad;hp,,,missing_hp,special_or_non_map11,defer,,40攻击力 400生命值 专横 获得相当于你3%额外生命值的0攻击力。 报复 获得基于你的百分比已损失生命值的17.5%攻击力提升。
447112,食肉斧剑,1000,false,false,hp,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,70适应之力 500生命值 20技能急速 切肉 造成伤害时会击碎3护甲和魔法抗性，持续5秒，可叠加至多10次。施加层数效果对每个技能有1秒冷却时间。 食肉 参与击杀英雄后，治疗你自身和你的友军，治疗值相当于目标的18%最大生命值。
447113,爆炸之球,1000,false,false,ability_haste;ap;mana,,,penetration_or_shred,special_or_non_map11,defer,,90法术强度 12法术穿透 600法力 20技能急速 炸弹 技能伤害会标记目标，并储存20%已造成的伤害值(对被定身的敌人提升至25%)。 在你最后一次用技能对目标造成伤害的3秒后，引爆其身上的伤害储量。如果任一时间点上的伤害储量已足以击杀该目标，则会立刻引爆。
447114,混响之刃,1000,false,false,armor;attack_speed;magic_resist,,,on_hit;damage_modifier;dot_or_duration,special_or_non_map11,defer,,35护甲 35魔法抗性 40%攻击速度 混响 战斗开始时，你每拥有10%额外攻速就会获得50最大生命值。 共振 普攻造成0魔法伤害攻击特效。 轰鸣 定身或缚地一名敌方英雄时提供25层效果，层数持续10秒。在100层时，定身一名敌方英雄将施加3次攻击特效。
447115,弑王,1000,false,false,ad;ms_pct,,,,special_or_non_map11,defer,,60攻击力 15穿甲 8%移动速度 终结王权 在回合开始时，将生命值最低的那个敌人宣称为 摄政王。参与击杀摄政王会提供给你永久的10攻击力并刷新你的终极技能的冷却时间。
447116,均衡十手,1000,false,false,hp,,,damage_modifier;dot_or_duration,special_or_non_map11,defer,,85适应之力 400生命值 30技能急速 肋骨之间 你可以看到附近敌方英雄们身上的弱点。通过弱点造成伤害时会造成额外的0百分比最大生命值的真实伤害并提供持续1.5秒的0移动速度。
447118,炎术师的披风,1000,false,false,hp,,,dot_or_duration,special_or_non_map11,defer,,85适应之力 400生命值 15技能急速 火花 (5秒)冷却时间 攻击或技能在命中一名敌方英雄时会灼烧该英雄，在3秒里持续造成0魔法伤害。 洁化之焰每个英雄(0秒) 给一个敌方英雄施加一个灼烧时会在附近生成一团持续5秒的烈焰。在处于一团烈焰中时，获得0移动速度并且每秒回复0生命值，其中的敌人们会每秒承受0魔法伤害。 每团烈焰的规模和强度受益于你拥有的独特灼烧来源的数量。
447119,闪电杖,1000,false,false,armor;hp;magic_resist,,,active;shield_or_heal;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,500生命值 30护甲 30魔法抗性 8%移动速度 召唤闪电 每16秒，在你的上方自动施放一团雷云，雷云会在短暂延迟后发射一团闪电弹，造成0外加10%最大生命值的魔法伤害和持续2秒的30%减速。 如果你被这个闪电弹击中，则会获得持续2秒的0护盾值。 全自动化 你的自动施放冷却时间缩短1秒并受益于你的技能急速。 【召唤闪电】的最小冷却时间为5秒。
447120,钻头长矛,1000,false,false,attack_speed,,,damage_modifier,special_or_non_map11,defer,,75适应之力 30%攻击速度 长兵器 使你的攻击距离提升75。 百步穿杨 基于你的目标与你相隔的距离，攻击至多造成30%额外伤害并且技能至多造成50%额外伤害。额外伤害在800码时达到上限。
447121,暮色之锋,1000,false,false,ad;ap,,,damage_modifier,special_or_non_map11,defer,,70攻击力 100法术强度 界间道路 达到130额外攻击力和180法术强度阈值：飞轮刃环绕于你，对其击中的敌人们造成连续不断的伤害。 精神世界：获得法术强度和技能急速。 物质世界：获得攻击力和攻击速度。
447122,黑洞护手,1000,false,false,hp,,,on_hit;active;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,900生命值 25技能急速 积聚 攻击特效，获得1层积聚，并且在定身一名敌方英雄时获得5层。这些层数会持续到回合结束，至多至50层。每层提升你2%体型。 主动 (0秒) 暗星 召唤一个黑洞，黑洞受益于你的体型。附近的敌人们减速30%并且那些在中心区域的敌人们会被拉拽得更近并且每秒承受0魔法伤害，而你则会获得1层 积聚。黑洞持续0秒。 每10层提升一次体型。
447123,傀儡操纵器,1000,false,false,attack_speed,,,active;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,30%攻击速度 15%治疗和护盾强度 40技能急速 150%基础法力回复 拉线 攻击一个英雄时会添加持续15秒的一层效果。在4层时，将其狂暴2秒。你将敌人们陷入狂暴状态，并为其提供0攻击速度和40%移动速度。(25秒冷却时间)。 为你自身或一名友军施放一个治疗类、护盾类或增益类技能时，会使这个效果的冷却时间缩短5秒。 如果仅有一名敌人存活，则转而对其造成相同持续时间的恐惧。
663039,阿塔玛的清算,2500,true,false,crit_chance;hp,,,crit,map11_stats_present_non_adc_pool,defer_until_pool_selected,,500生命值 20%暴击几率 大手 获得0-30%暴击几率，受益于你的额外生命值。
663058,熔石之盾,2500,true,false,armor;hp,,,,map11_stats_present_non_adc_pool,defer_until_pool_selected,,250生命值 80护甲 岿然如大地 使你的护甲提升20%，并获得基于你护甲的格挡几率。
663059,星夜斗篷,2500,true,false,hp;magic_resist,,,,map11_stats_present_non_adc_pool,defer_until_pool_selected,,250生命值 60魔法抗性 浩渺如群星 使你的魔法抗性提升10%。使你所受的来自非普攻来源的伤害降低一定百分比，这个百分比受益于你的魔法抗性，至多至25%。
663060,神圣之剑,2500,true,false,crit_chance,,,crit;damage_modifier,future_full_item_passive_review,future_tooltip_review,,90适应之力 50%暴击几率 严厉斥责 每次暴击造成随机的额外暴击伤害，至多受益于你的50%暴击几率。
663146,海克斯科技枪刃,2500,true,false,ad;ap,,,active;slow_or_cc;dot_or_duration,map11_stats_present_non_adc_pool,defer_until_pool_selected,,90法术强度 45攻击力 15%全能吸血 主动 (0秒) 闪电弹 震击目标敌方英雄，造成0魔法伤害和持续2秒的40%减速。
663172,灵风,2500,true,false,attack_speed;ms_pct,,,on_hit;slow_or_cc;dot_or_duration,future_full_item_passive_review,future_tooltip_review,,40%攻击速度 8%移动速度 25技能急速 20%韧性 迅捷如风 获得持续6秒的5%移动速度攻击特效，至多可叠至25%移动速度。 韧性会减少晕眩、减速、嘲讽、恐惧、沉默、致盲、变形和定身效果的持续时间。它对浮空或压制效果无效。
663193,石像鬼石板甲,2500,true,false,armor;magic_resist;ms_pct,,,active;shield_or_heal;dot_or_duration,map11_stats_present_non_adc_pool,defer_until_pool_selected,,55护甲 55魔法抗性 10技能急速 8%移动速度 主动 - 坚不可摧：获得持续衰减的护盾值和体型提升。
664011,花晓之剑,2500,true,false,ap;hp,,,on_hit;shield_or_heal,future_full_item_passive_review,future_tooltip_review,,35法术强度 150生命值 10%治疗和护盾强度 10技能急速 欢腾 你每拥有1%治疗和护盾强度，就会获得+1%攻击速度。 薄荷 攻击特效，治疗你附近生命值最低的那个友方英雄0生命值，优先治疗更低生命值的友军。
664403,金铲铲,2500,false,false,ad;ap;armor;attack_speed;crit_chance;hp;life_steal;magic_resist;mana,,,crit,special_or_non_map11,defer,,90攻击力 125法术强度 30%攻击速度 25%暴击几率 250生命值 10护甲 10魔法抗性 250法力 20技能急速 10%生命偷取 100%基础生命回复 100%基础法力回复 “它必须做点儿什么……” “错了，它什么都做得到！”
664644,破碎王后之冕,2500,true,false,ap;hp;mana,,,,map11_stats_present_non_adc_pool,defer_until_pool_selected,,65法术强度 250生命值 600法力 15技能急速 护卫 你已被护卫，可使即将到来的英雄伤害降低40%。护卫在受到来自英雄的伤害后可存留3秒。(0秒)。 如果在此装备冷却完毕之前受到来自英雄的伤害，那么它的冷却时间会重新开始计算。
667101,投机者之刃,2500,true,false,ms_pct,,,damage_modifier;penetration_or_shred,future_full_item_passive_review,future_tooltip_review,,55适应之力 10技能急速 15穿甲 15法术穿透 15%移动速度 时间游戏 在使用【投机者之刃】时参与击杀敌方英雄会使【末日BOSS 维迦】的降临延迟额外的10秒。在携带【投机者之刃】时阵亡会使他的降临加快10秒。（延迟时间不会超过14：30的时限） 双倍投入 参与击杀敌方英雄会提供一个层数，每层在击杀时提供10额外金币。每层还会增加5%承受伤害。阵亡时失去所有层数。
667109,残忍,2500,true,false,ap;armor;magic_resist,,,damage_modifier;active,future_full_item_passive_review,future_tooltip_review,,60法术强度 25护甲 25魔法抗性 观测星落 在你对一名敌方英雄施加定身或缚地时，召唤一颗彗星至敌人上方。彗星会在1秒后着陆，在区域内造成额外的0魔法伤害。这个效果对每次技能施放和每个目标都有6秒冷却时间。
667112,食肉斧剑,2500,true,false,hp,,,shield_or_heal;dot_or_duration,map11_stats_present_non_adc_pool,defer_until_pool_selected,,55适应之力 500生命值 切肉 造成伤害时会击碎3护甲和魔法抗性，持续5秒，可叠加至多10次。施加层数效果对每个技能有1秒冷却时间。 食肉 参与击杀英雄后，治疗你自身和你的友军，治疗值相当于目标的18%最大生命值。
667666,收集者,3000,true,false,ad;crit_chance,,,crit;execute_or_threshold,future_full_item_passive_review,future_tooltip_review,,50攻击力 10穿甲 25%暴击几率 死 你的伤害会处决低于5%生命值的英雄。 税 击杀英雄时提供25额外金币。
994403,金铲铲,2500,false,false,ad;ap;armor;attack_speed;crit_chance;hp;life_steal;magic_resist;mana;ms_pct,,,crit,special_or_non_map11,defer,,90攻击力 110法术强度 40%攻击速度 15%暴击几率 200生命值 20护甲 20魔法抗性 200法力 20技能急速 10%移动速度 10%生命偷取 50%基础生命回复 100%基础法力回复 正在搞事 你正处在永久的火力全开中！ “它必须做点儿什么……” “错了，它什么都做得到！”
item_blade_of_the_ruined_king,破败王者之刃,3200,false,false,ad;attack_speed;life_steal,,,,special_or_non_map11,defer,,
item_nashors_tooth,纳什之牙,3000,false,false,,,,,special_or_non_map11,defer,,
